datetime,t2m
2018-02-08,276.69012
2018-02-08,277.27365
2018-02-08,277.26498
2018-02-08,277.0773
2018-02-08,276.97873
2018-02-08,276.69327
2018-02-08,276.39914
2018-02-08,276.12946
2018-02-08,275.94733
2018-02-08,274.5319
2018-02-08,274.2212
2018-02-08,274.16757
2018-02-08,274.32767
2018-02-08,274.26614
2018-02-09,274.2693
2018-02-09,274.19833
2018-02-09,274.11633
2018-02-09,274.09662
2018-02-09,274.03668
2018-02-09,273.7891
2018-02-09,273.45947
2018-02-09,273.4429
2018-02-09,274.36392
2018-02-09,275.6658
2018-02-09,276.92905
2018-02-09,278.49747
2018-02-09,279.54385
2018-02-09,280.1479
2018-02-09,280.5382
2018-02-09,280.18808
2018-02-09,279.04944
2018-02-09,278.55896
2018-02-09,276.35104
2018-02-09,276.03406
2018-02-09,275.52072
2018-02-09,275.14853
2018-02-09,274.82602
2018-02-09,274.23697
2018-02-10,273.0037
2018-02-10,271.81537
2018-02-10,271.63083
2018-02-10,271.5993
2018-02-10,272.15207
2018-02-10,272.42883
2018-02-10,272.53766
2018-02-10,273.16693
2018-02-10,274.90408
2018-02-10,276.12946
2018-02-10,277.3659
2018-02-10,278.11816
2018-02-10,278.4336
2018-02-10,278.6055
2018-02-10,278.4454
2018-02-10,277.98334
2018-02-10,277.27206
2018-02-10,276.4788
2018-02-10,275.94495
2018-02-10,274.3939
2018-02-10,274.2062
2018-02-10,274.16205
2018-02-10,274.01776
2018-02-10,274.19046
2018-02-11,274.10135
2018-02-11,274.043
2018-02-11,274.14313
2018-02-11,274.13052
2018-02-11,274.02722
2018-02-11,273.87424
2018-02-11,273.77487
2018-02-11,273.89474
2018-02-11,274.70932
2018-02-11,275.75412
2018-02-11,277.1956
2018-02-11,278.10083
2018-02-11,278.1584
2018-02-11,278.28928
2018-02-11,278.1095
2018-02-11,277.83823
2018-02-11,277.49127
2018-02-11,277.2271
2018-02-11,276.3968
2018-02-11,275.27548
2018-02-11,275.05942
2018-02-11,274.76056
2018-02-11,274.12106
2018-02-11,273.21344
2018-02-12,272.46747
2018-02-12,271.8469
2018-02-12,271.37537
2018-02-12,270.89197
2018-02-12,271.0481
2018-02-12,271.64502
2018-02-12,271.46918
2018-02-12,271.675
2018-02-12,274.45145
2018-02-12,275.98203
2018-02-12,277.23737
2018-02-12,278.22937
2018-02-12,278.6394
2018-02-12,278.4888
2018-02-12,278.18597
